Session,RC,RT,MC,LT,JP,AD,Volume
9,B,0.519837154102788,1,W,L,80,90
9,B,0.544320824445094,2,W,L,34,67
9,B,0.546532163567463,5,W,R,80,90
9,B,0.623595529248632,3,Y,L,0,50
9,B,0.41221614638107,4,W,R,34,67
9,B,0.486727158008762,5,W,R,80,90
9,B,0.453357569930631,5,Y,L,80,90
9,B,0.424598143195908,4,W,R,34,67
9,B,0.442140732506232,4,Y,L,34,67
9,B,0.74156536369901,2,Y,R,34,67
9,B,0.671008623020498,2,W,L,34,67
9,B,0.50296127151978,3,W,R,0,50
9,B,0.429446564312457,4,Y,L,34,67
9,B,0.522375086380634,5,Y,L,80,90
9,B,0.419113661629126,1,W,L,80,90
9,B,0.408839647868263,4,W,R,34,67
9,B,0.411403719616828,5,Y,L,80,90
9,B,0.593500585884613,4,Y,L,34,67
9,B,0.586268064777869,5,Y,L,80,90
9,B,0.523412252501657,5,W,R,80,90
9,B,0.419299342006525,5,W,R,80,90
9,B,0.527456659556265,1,W,L,80,90
9,B,0.604005648529892,1,Y,R,80,90
9,B,0.436768019710144,4,Y,L,34,67
9,B,0.40265510921472,3,W,R,0,50
9,B,0.524850524291651,4,Y,L,34,67
9,B,0.608058768741103,4,Y,L,34,67
9,B,0.458043746056319,4,Y,L,34,67
9,B,0.536214884475157,2,W,L,34,67
9,B,0.536098007992223,3,W,R,0,50
9,B,0.540015623590989,4,Y,L,34,67
9,B,0.674739957335987,5,W,R,80,90
9,B,0.528458973049055,1,W,L,80,90
9,B,0.555510921491077,5,Y,L,80,90
9,B,0.760833158068635,3,Y,R,0,50
9,B,0.539411411230503,4,Y,L,34,67
9,M,0.402890965357074,5,W,R,80,90
9,M,0.486020490940973,5,Y,L,80,90
9,M,0.492523810954481,4,Y,L,34,67
9,M,0.646988853168295,3,W,R,0,50
9,M,0.525997356006883,1,W,L,80,90
9,M,0.469329387374273,1,Y,R,80,90
9,M,0.604957485803425,3,W,R,0,50
9,M,0.486324550071004,1,W,L,80,90
9,M,0.46942282847067,1,Y,R,80,90
9,M,0.486554697593419,5,W,R,80,90
9,M,0.49738995883763,3,Y,L,0,50
9,M,0.597303428176929,3,Y,R,0,50
9,M,0.519610612024735,4,Y,L,34,67
9,M,0.453145149174816,2,Y,R,34,67
9,M,0.446711534417773,4,Y,L,34,67
9,M,1.57458492323349,5,Y,L,80,90
9,M,0.453148153712391,5,W,R,80,90
9,M,0.45755490791089,2,W,L,34,67
9,M,0.454592735030019,2,W,L,34,67
9,M,0.719801099660799,3,Y,L,0,50
9,M,0.519191479133042,1,W,L,80,90
9,M,0.812960971066786,2,Y,R,34,67
9,M,0.502628368836668,4,W,R,34,67
9,M,0.470030946729821,4,Y,L,34,67
9,M,0.470149025028149,1,Y,R,80,90
9,M,0.55482889162613,3,Y,R,0,50
9,M,0.469315566505429,4,W,R,34,67
9,M,0.453021061803156,4,W,R,34,67
9,M,0.430040861700945,4,Y,L,34,67
9,M,0.477666376227717,4,Y,L,34,67
9,M,0.528680106961474,1,W,L,80,90
9,M,0.480090737012688,1,Y,R,80,90
9,M,0.552821861010671,5,W,R,80,90
9,M,0.462935432502491,1,Y,R,80,90
9,M,0.48638584262244,3,Y,L,0,50
9,M,0.519896643932043,4,Y,L,34,67
9,M,0.453122915601853,3,Y,R,0,50
9,M,0.527237027911724,2,Y,R,34,67
9,M,0.506926358802048,5,Y,L,80,90
9,M,0.590617732776991,4,W,R,34,67
9,M,0.854323528528766,1,W,L,80,90
9,M,0.854913920019499,2,W,L,34,67
9,M,0.405644923835098,5,Y,L,80,90
9,M,0.576415587536758,3,Y,R,0,50
9,M,0.445132950755578,1,Y,R,80,90
9,M,0.671596009974564,1,Y,R,80,90
9,M,0.645580626745868,5,Y,L,80,90
9,M,0.611733617763093,5,Y,L,80,90
9,M,0.492976895111497,1,W,L,80,90
9,M,0.54596701018545,1,Y,R,80,90
9,M,0.518612504882185,1,W,L,80,90
9,M,0.921462908992908,5,Y,L,80,90
9,M,0.58955112219428,1,W,L,80,90
9,M,0.469685124538046,2,W,L,34,67
9,M,0.562775891596175,5,W,R,80,90
9,M,0.528403689570951,4,Y,L,34,67
9,M,0.368560826848807,5,W,R,80,90
9,M,0.419463690172051,1,W,L,80,90
9,M,0.486614788330371,2,W,L,34,67
9,M,0.444121022744184,3,W,R,0,50
9,M,0.592336928762052,4,W,R,34,67
9,M,0.869745215274634,2,W,L,34,67
9,M,0.474094282366423,1,Y,R,80,90
9,M,0.520351230357846,4,Y,L,34,67
9,M,0.712806838325378,1,Y,R,80,90
9,G,0.522268124868788,4,W,R,34,67
9,G,0.538658173842123,5,Y,L,80,90
9,G,0.452715199951854,4,Y,L,34,67
9,G,0.369189375957831,1,Y,R,80,90
9,G,0.496604572905198,1,W,L,80,90
9,G,0.745654538352937,3,Y,R,0,50
9,G,0.413246101614277,2,Y,R,34,67
9,G,0.446554397140062,3,W,R,0,50
9,G,0.494553075143813,4,W,R,34,67
9,G,0.486936874680396,4,Y,L,34,67
9,G,0.444620376769308,5,W,R,80,90
9,G,0.619270798906655,3,W,L,0,50
9,G,0.502954661538752,5,Y,L,80,90
9,G,0.719507856863856,3,W,L,0,50
9,G,0.476708830333337,1,Y,R,80,90
9,G,0.52463509899917,5,W,R,80,90
9,G,0.50474806958573,2,W,L,34,67
9,G,0.55282005828758,2,Y,R,34,67
9,G,0.555853739146187,2,Y,R,34,67
9,G,0.490263798335036,4,W,R,34,67
9,G,0.459493735540491,1,Y,R,80,90
9,G,0.452847399573329,2,Y,R,34,67
9,G,0.610909172851279,3,Y,R,0,50
9,G,0.421460505363029,2,W,L,34,67
9,G,0.439471501968001,1,W,L,80,90
9,G,0.440964456329311,5,Y,L,80,90
9,G,0.51144067542009,5,Y,L,80,90
9,G,0.744489378962498,4,Y,L,34,67
9,G,0.491663912508557,1,Y,R,80,90
9,G,0.453096776132043,1,Y,R,80,90
9,G,0.4263242496163,1,W,L,80,90
9,G,0.99179250668567,3,W,L,0,50
9,G,0.625022083346266,2,Y,R,34,67
9,G,0.486066460354778,3,Y,R,0,50
9,G,0.673984917224516,3,Y,L,0,50
9,G,0.41228284709905,1,Y,R,80,90
9,G,0.436078478503077,5,W,R,80,90
9,G,0.436156296007539,5,Y,L,80,90
9,G,0.49540906769198,1,W,L,80,90
9,G,0.409137998377446,5,W,R,80,90
9,G,0.74281765465912,4,W,R,34,67
9,G,0.66968812907453,3,W,R,0,50
9,G,0.502394615869889,2,Y,R,34,67
9,G,0.521983294775055,4,W,R,34,67
9,G,0.507855962503527,1,Y,R,80,90
9,G,0.485867259561928,2,W,L,34,67
9,G,0.452547847249662,1,W,L,80,90
9,G,0.502966078778627,2,W,L,34,67
9,G,0.487122855511188,4,Y,L,34,67
9,G,0.53033140041498,3,W,R,0,50
9,G,0.469491031457437,1,W,L,80,90
9,G,0.572012438782622,5,Y,L,80,90
9,G,0.503326322747853,1,W,L,80,90
9,G,0.436999669501347,5,Y,L,80,90
9,G,0.409372051798528,4,W,R,34,67
9,G,0.374933149055323,3,W,R,0,50
9,G,0.541240272812502,1,W,L,80,90
9,G,0.69330919688764,3,W,R,0,50
10,R,1.17343448607403,2,Y,R,34,67
10,R,1.5198780158039,3,W,R,0,50
10,R,1.15326112429773,5,Y,L,80,90
10,R,0.925710723191969,4,Y,L,34,67
10,R,1.14105519334191,3,W,R,0,50
10,R,0.727125559594924,4,W,R,34,67
10,R,0.562900579875645,1,W,L,80,90
10,R,0.689863894480709,4,Y,L,34,67
10,R,0.839566745785987,4,W,L,34,33
10,R,0.8410524892588,3,Y,L,0,50
10,R,1.39055583931736,1,W,R,80,10
10,R,0.636102815250979,3,Y,L,0,50
10,R,0.761660307063494,1,Y,L,80,10
10,R,3.1455364600547,5,Y,L,80,90
10,R,0.4910515878978,5,Y,L,80,90
10,R,0.561843884265272,1,Y,R,80,90
10,R,0.69051888351396,5,W,L,80,10
10,R,1.02936273773389,2,Y,L,34,33
10,R,0.55276567617102,4,Y,R,34,33
10,R,1.37661058197887,5,W,R,80,90
10,R,1.85870294144161,2,W,L,34,67
10,R,1.17685905717622,1,Y,L,80,10
10,R,1.10298260373179,3,Y,R,0,50
10,R,1.97029324279652,5,Y,R,80,10
10,R,1.63116095303917,4,Y,R,34,33
10,R,0.646431511582477,2,W,L,34,67
10,R,1.47600997506242,3,Y,R,0,50
10,R,1.67347114142353,4,Y,R,34,33
10,R,0.83000300453682,3,Y,R,0,50
10,R,0.723328726376849,4,Y,R,34,33
10,R,0.880063395727575,5,W,L,80,10
10,R,0.740132500075106,5,Y,R,80,10
10,R,0.969326683291683,4,W,L,34,33
10,R,1.32026079379852,1,Y,L,80,10
10,R,1.67165279572146,1,Y,L,80,10
10,R,0.737428116455703,1,Y,L,80,10
10,R,0.821298861280411,2,Y,L,34,33
10,R,0.58586665865414,5,W,L,80,10
10,R,0.610536910735391,1,Y,L,80,10
10,R,0.443116305621515,4,Y,L,34,67
10,R,0.819819727788854,5,Y,R,80,10
10,R,1.24272751855278,5,Y,R,80,10
10,R,0.710700057086342,1,W,L,80,90
10,R,0.769773157467625,1,W,L,80,90
10,R,0.96251029053883,2,W,R,34,33
10,R,0.703019859988672,4,W,L,34,33
10,R,0.558525373313842,3,W,L,0,50
10,R,0.57935973319718,5,Y,L,80,90
10,B,2.45482919208007,3,Y,R,0,50
10,B,1.15330739416515,3,W,R,0,50
10,B,2.99836973830486,4,W,L,34,33
10,B,0.804882973289637,3,Y,R,0,50
10,B,0.803077547096109,3,W,R,0,50
10,B,0.778382056905912,4,Y,R,34,33
10,B,0.81898026019303,5,W,R,80,90
10,B,0.636093501186679,5,Y,L,80,90
10,B,0.808979358831948,2,Y,L,34,33
10,B,1.72795661448777,2,W,L,34,67
10,B,0.797661268515412,3,Y,L,0,50
10,B,1.39490490640878,2,Y,L,34,33
10,B,1.76416999669505,3,Y,L,0,50
10,B,1.25340263798353,5,W,R,80,90
10,B,0.671371871525935,1,Y,R,80,90
10,B,0.942945948382203,3,W,R,0,50
10,B,0.91964997145692,3,Y,R,0,50
10,B,0.636794760087696,2,W,L,34,67
10,B,1.13627437430523,5,Y,L,80,90
10,B,0.539555028092536,1,W,L,80,90
10,B,0.627999879818617,3,W,L,0,50
10,B,0.619733798034986,2,Y,L,34,33
10,B,1.17304029083903,4,Y,L,34,67
10,B,0.5108295526245,5,Y,L,80,90
10,B,0.685966709731701,4,W,L,34,33
10,B,1.57926388847159,1,W,R,80,10
10,B,0.903150557341405,5,Y,R,80,10
10,B,0.729809812817393,4,Y,R,34,33
10,B,0.575910825346227,2,W,L,34,67
10,B,0.669287624312574,3,W,R,0,50
10,B,0.844978217107837,3,W,L,0,50
10,B,1.78014391731517,2,Y,L,34,33
10,B,0.83713307093717,3,Y,L,0,50
10,B,0.536428507045684,2,W,L,34,67
10,B,0.680400504762019,3,Y,L,0,50
10,B,0.627168824925775,5,W,L,80,10
10,B,1.22216206471762,3,Y,L,0,50
10,B,0.645877775440795,3,Y,L,0,50
10,B,1.70402157257467,5,W,L,80,10
10,B,0.656625604663077,4,W,L,34,33
10,B,0.603104587927646,1,Y,L,80,10
10,B,0.547289006399524,3,W,L,0,50
10,B,0.69229847069073,3,Y,L,0,50
10,B,1.03665324640201,1,W,R,80,10
10,B,1.69457080191069,3,W,L,0,50
10,B,0.879427936183674,4,W,L,34,33
10,B,0.741100862302119,5,Y,R,80,10
10,B,0.708490220232761,5,W,L,80,10
10,B,0.653130426944699,3,W,R,0,50
10,B,0.636308025118069,2,Y,R,34,67
10,B,0.560325391340939,5,W,L,80,10
10,B,0.613419162936225,4,W,L,34,33
10,B,0.558848961932654,2,W,L,34,67
10,B,2.0606120241564,3,W,L,0,50
10,B,0.771229456479432,5,W,L,80,10
10,B,0.553096475678103,2,W,L,34,67
10,B,1.25406754198821,2,W,R,34,33
10,B,1.85400715079732,1,Y,L,80,10
10,B,0.786225400354397,2,W,L,34,67
10,B,0.839052068623459,2,Y,L,34,33
10,B,1.52008532884656,4,Y,L,34,67
10,B,1.33681008322583,2,Y,L,34,33
10,B,0.540874019769944,2,W,R,34,33
10,B,0.706331460505226,3,Y,L,0,50
10,B,1.76412703181813,1,Y,L,80,10
10,M,1.43063215455334,3,Y,L,0,50
10,M,0.652887960820863,4,Y,R,34,33
10,M,0.891663311600496,1,Y,R,80,90
10,M,0.697320253582916,3,W,R,0,50
10,M,0.769843463630082,2,Y,R,34,67
10,M,0.652695370008701,5,Y,L,80,90
10,M,0.886452543340511,4,Y,L,34,67
10,M,0.62522308686107,1,Y,R,80,90
10,M,0.886482588708986,5,Y,R,80,10
10,M,0.83041041973388,5,W,R,80,90
10,M,0.686335967310697,3,W,R,0,50
10,M,1.47742481146543,2,W,R,34,33
10,M,0.675482077937659,4,Y,L,34,67
10,M,0.973560075714431,4,W,R,34,67
10,M,1.2797821710783,1,W,L,80,90
10,M,0.894524532043306,5,W,L,80,10
10,M,0.936349187272754,2,Y,L,34,33
10,M,0.613551663011094,1,W,L,80,90
10,M,0.596893008442748,5,Y,L,80,90
10,M,0.755699906859491,1,W,L,80,90
10,M,1.88085599254873,4,Y,R,34,33
10,M,0.847206982543639,5,Y,L,80,90
10,M,0.561153141243267,5,Y,L,80,90
10,M,0.458654868851909,2,W,L,34,67
10,M,0.519257879397856,3,W,L,0,50
10,M,0.538931586695981,4,Y,L,34,67
10,M,1.05821049785163,4,W,R,34,67
10,M,0.678896133161288,3,Y,L,0,50
10,M,0.563465132349847,1,W,L,80,90
10,M,0.654717423309194,3,W,R,0,50
10,M,1.3147450650481,1,W,R,80,10
10,M,0.786477180542761,3,W,R,0,50
10,M,2.47531772977209,2,W,R,34,33
10,M,0.839742210738223,5,Y,R,80,10
10,M,0.528515458342099,3,Y,L,0,50
10,M,1.18669951626953,2,W,R,34,33
10,M,0.596594357479717,1,Y,L,80,10
10,M,1.07015743773104,4,W,L,34,33
10,M,0.908763332632134,3,W,R,0,50
10,M,0.753224769401868,1,W,L,80,90
10,M,0.720935312321672,3,Y,L,0,50
10,M,0.563211849893378,5,W,L,80,10
10,M,0.503929032839551,4,W,L,34,33
10,M,0.719896043024619,4,W,L,34,33
10,M,1.15377730372893,5,W,L,80,10
10,M,0.602890364450559,1,W,L,80,90
10,M,0.81141303368122,2,W,R,34,33
10,M,0.986615088783765,2,Y,R,34,67
10,M,1.60498693026466,2,W,R,34,33
10,M,0.525614578012664,2,Y,L,34,33
10,M,0.471250788691123,3,Y,L,0,50
10,M,0.640182675840606,2,Y,L,34,33
10,M,0.471553345551911,3,Y,L,0,50
10,M,0.595997055553653,2,W,L,34,67
10,M,1.27073190517649,5,Y,R,80,10
10,M,0.722322206531771,5,Y,R,80,10
10,M,1.33043475648219,1,W,R,80,10
10,G,2.71202746146685,4,W,R,34,67
10,G,2.44105369107353,2,Y,L,34,33
10,G,1.18675930655297,3,Y,L,0,50
10,G,2.1930264699696,1,W,R,80,10
10,G,0.902254003545295,5,Y,R,80,10
10,G,0.720923294174099,2,Y,R,34,67
10,G,0.786143076044709,4,W,R,34,67
10,G,0.743475347775075,4,Y,R,34,33
10,G,0.646412883454104,2,W,L,34,67
10,G,1.37781480034869,5,W,R,80,90
10,G,0.472053000029973,5,Y,L,80,90
10,G,1.03627016795349,4,Y,L,34,67
10,G,0.536124447916336,2,W,L,34,67
10,G,0.660468707748578,5,W,R,80,90
10,G,0.486164708710248,3,Y,R,0,50
10,G,0.861149535799086,4,W,R,34,67
10,G,0.519548718565147,1,Y,L,80,10
10,G,1.22262356157808,5,Y,R,80,10
10,G,0.609989484121115,4,W,R,34,67
10,G,0.629090226241715,2,W,L,34,67
10,G,1.17598804194336,2,Y,L,34,33
10,G,0.602610942523143,1,Y,L,80,10
10,G,1.87825706817284,2,W,L,34,67
10,G,0.795987741489625,5,Y,R,80,10
10,G,0.775130847579931,2,Y,L,34,33
10,G,0.712178890124051,2,W,R,34,33
10,G,0.761363158369022,3,Y,R,0,50
10,G,1.07790433554669,4,W,L,34,33
10,G,1.13638704443724,4,W,L,34,33
10,G,1.60387855662043,3,Y,L,0,50
10,G,1.09672896073062,4,W,R,34,67
10,G,1.04183126521048,2,W,L,34,67
10,G,0.936457350599312,3,Y,R,0,50
10,G,1.06986810083231,2,W,L,34,67
10,G,0.720265000150221,3,W,L,0,50
10,G,1.03082414445817,1,Y,L,80,10
10,G,0.830136405973008,3,Y,R,0,50
10,G,0.802294564793101,5,Y,R,80,10
10,G,0.852979298741047,4,Y,L,34,67
10,G,0.421572574587572,4,Y,L,34,67
10,G,0.473716311630596,3,W,L,0,50
10,G,0.502850103656783,2,W,L,34,67
10,G,0.938484211158539,3,Y,L,0,50
10,G,0.561133311300182,3,Y,L,0,50
10,G,0.736247333473784,5,W,L,80,10
10,G,1.25699966950106,2,Y,L,34,33
10,G,0.956495508217813,2,Y,L,34,33
11,R,1.48732145539725,5,W,L,80,10
11,R,1.97808641047959,3,Y,R,0,50
11,R,1.08683291770467,3,W,L,0,50
11,R,1.12664243006839,5,W,L,80,10
11,R,0.95624192530704,4,W,R,34,67
11,R,1.25551362557599,5,Y,R,80,10
11,R,1.28146230808488,3,W,R,0,50
11,R,1.05854700597956,3,W,R,0,50
11,R,0.93624252621521,5,Y,L,80,90
11,R,0.796969624132544,1,W,L,80,90
11,R,0.659297839738429,2,Y,R,34,67
11,R,1.67276868070803,5,W,L,80,10
11,R,0.646106420696015,5,Y,L,80,90
11,R,1.22824565093288,3,W,R,0,50
11,R,1.33664182916255,3,Y,L,0,50
11,R,0.825708920470788,3,W,R,0,50
11,R,0.57869392782959,1,W,L,80,90
11,R,0.986658955021994,2,Y,R,34,67
11,R,1.20346393053478,5,W,L,80,10
11,R,1.19365561998529,4,Y,L,34,67
11,R,2.07906378631742,1,W,L,80,90
11,R,0.856367514948943,4,W,R,34,67
11,R,0.880418231530712,4,W,R,34,67
11,R,0.89034311810974,2,W,R,34,33
11,R,0.813500585883958,3,Y,L,0,50
11,R,0.713018958627799,4,W,L,34,33
11,R,0.787940389989672,3,W,L,0,50
11,R,0.83654928942633,3,Y,R,0,50
11,R,0.955147372531428,2,Y,R,34,67
11,R,0.739501547337568,1,Y,R,80,90
11,R,0.897797073581387,1,Y,R,80,90
11,R,0.591784093981914,2,W,L,34,67
11,R,1.02353303488417,3,Y,R,0,50
11,R,0.886423699786974,3,W,L,0,50
11,R,0.694782020851562,3,Y,R,0,50
11,R,0.762821560556404,3,Y,L,0,50
11,R,0.814049214313854,2,W,R,34,33
11,R,0.793378301234043,1,Y,L,80,10
11,R,0.641453294474559,2,Y,L,34,33
11,R,0.686599765645951,2,W,R,34,33
11,R,0.662089354926138,5,W,R,80,90
11,R,0.562763572996118,3,Y,L,0,50
11,R,0.729150016524727,2,Y,R,34,67
11,R,0.652758465283114,5,W,L,80,10
11,R,0.553021662712126,4,W,L,34,33
11,R,0.871563861430332,2,W,L,34,67
11,R,1.0198729080912,4,Y,R,34,33
11,R,0.662860018628635,1,Y,R,80,90
11,R,0.710459994590565,2,Y,R,34,67
11,R,0.642232971786143,1,Y,R,80,90
11,R,0.592896974430914,2,W,L,34,67
11,R,0.860941621849634,5,Y,R,80,10
11,R,0.855975122436575,1,W,L,80,90
11,R,0.837967731273238,1,Y,R,80,90
11,R,0.853150857796209,5,Y,R,80,10
11,R,0.886541477631908,1,Y,R,80,90
11,R,0.788872096865816,2,W,L,34,67
11,R,0.696589249768294,2,Y,R,34,67
11,R,0.877598473694889,1,W,L,80,90
11,R,1.06988071988599,2,Y,R,34,67
11,R,0.777028813507059,4,Y,R,34,33
11,R,0.539996695009904,3,W,L,0,50
11,R,1.07009434245629,3,Y,R,0,50
11,R,0.826234714419115,4,Y,R,34,33
11,R,0.639294234293629,2,Y,L,34,33
11,R,0.724381816542518,1,W,R,80,10
11,R,0.686493104587498,5,Y,R,80,10
11,B,1.58733167082391,1,W,L,80,90
11,B,1.0538109545414,4,Y,L,34,67
11,B,1.47930625244226,4,Y,R,34,33
11,B,1.57026740378024,3,Y,R,0,50
11,B,1.20489499143696,5,W,R,80,90
11,B,0.802981101462137,4,W,L,34,33
11,B,1.13883544151759,3,Y,R,0,50
11,B,1.28885076465485,4,W,L,34,33
11,B,1.33693236787622,2,Y,R,34,67
11,B,0.824428386864383,3,Y,L,0,50
11,B,0.924049214314437,2,W,R,34,33
11,B,1.5476050836769,5,Y,L,80,90
11,B,1.15195024487002,3,Y,R,0,50
11,B,0.746450139711669,4,W,R,34,67
11,B,0.869752125709056,4,W,L,34,33
11,B,1.20259712165353,4,W,L,34,33
11,B,1.32338581257682,4,Y,R,34,33
11,B,0.803095874769497,4,Y,L,34,67
11,B,0.740697653456664,5,W,R,80,90
11,B,0.752770483428321,5,Y,R,80,10
11,B,1.00870594597836,5,W,L,80,10
11,B,1.18608418712211,4,Y,R,34,33
11,B,1.3951807228932,5,Y,R,80,10
11,B,0.736257849352114,1,Y,R,80,90
11,B,1.68186040921682,5,W,L,80,10
11,B,1.18659075203504,4,Y,R,34,33
11,B,0.724269446865947,5,Y,L,80,90
11,B,1.16985217678666,2,Y,R,34,67
11,B,0.843100682030126,3,W,R,0,50
11,B,0.708376348286038,2,Y,R,34,67
11,B,1.8539095033484,2,W,R,34,33
11,B,0.887612895472557,3,W,R,0,50
11,B,0.969399993991829,1,W,L,80,90
11,B,1.12055283478003,3,Y,R,0,50
11,B,1.09550611423219,5,W,L,80,10
11,B,0.819034642310726,2,W,L,34,67
11,B,0.760342517200115,1,W,R,80,10
11,B,0.787842141633519,3,Y,L,0,50
11,B,0.775131748940112,2,Y,R,34,67
11,B,1.09220983685373,3,Y,L,0,50
11,B,0.694522729321761,2,W,R,34,33
11,B,0.746942583300552,1,W,R,80,10
11,B,0.744733647807152,2,Y,L,34,33
11,B,0.638937295316282,5,W,R,80,90
11,B,0.596366914040118,5,W,L,80,10
11,B,0.728933088965277,4,W,L,34,33
11,B,0.707501727609269,5,Y,R,80,10
11,B,1.24581858606325,5,W,L,80,10
11,B,0.78827539584745,1,W,L,80,90
11,B,0.743862332121353,1,W,R,80,10
11,B,0.70472793918816,4,Y,R,34,33
11,B,0.886459153320175,1,W,L,80,90
11,B,0.778405792747435,2,W,L,34,67
11,B,1.37213322116258,5,W,R,80,90
11,B,0.938642850705946,5,Y,R,80,10
11,B,0.912654808760635,5,Y,R,80,10
11,B,0.71922603130588,2,Y,R,34,67
11,B,0.744372202025261,1,Y,L,80,10
11,B,0.663846107623613,1,Y,L,80,10
11,B,1.35356608478833,3,Y,L,0,50
11,B,0.612006429708345,2,Y,R,34,67
11,B,0.89371210527861,1,W,R,80,10
11,B,1.43726647237236,5,W,R,80,90
11,B,0.636750593397664,4,W,L,34,33
11,B,1.19617252050739,4,Y,R,34,33
11,M,1.67140942823607,2,Y,R,34,67
11,M,1.52231830063283,2,Y,R,34,67
11,M,2.36223086861173,4,Y,R,34,33
11,M,1.1870696752103,3,W,L,0,50
11,M,1.37019168945153,1,Y,R,80,90
11,M,1.18669891536229,5,W,L,80,10
11,M,1.42122945648043,3,W,L,0,50
11,M,1.58100201303932,1,W,L,80,90
11,M,1.32846408076148,3,Y,R,0,50
11,M,1.72402577892535,2,W,R,34,33
11,M,0.636215485381399,3,Y,L,0,50
11,M,0.669792686958317,3,Y,L,0,50
11,M,1.35359372652783,1,W,R,80,10
11,M,1.07746897815741,5,W,R,80,90
11,M,1.27684283267808,5,W,R,80,90
11,M,2.00525944175752,3,Y,R,0,50
11,M,2.11313373193661,1,W,L,80,90
11,M,0.903217858967764,2,W,L,34,67
11,M,0.936497911845436,4,W,L,34,33
11,M,1.90474746867767,1,W,L,80,90
11,M,0.836753898387542,2,Y,L,34,33
11,M,0.857899528287817,3,W,R,0,50
11,M,1.12004236396933,1,Y,R,80,90
11,M,0.997191959859265,1,Y,R,80,90
11,M,0.921895562300051,3,W,R,0,50
11,M,1.33836763512954,5,W,L,80,10
11,M,0.94194543760932,1,Y,L,80,10
11,M,0.841081933720488,5,Y,L,80,90
11,M,0.727640837663785,5,W,R,80,90
11,M,1.35336958807784,5,Y,R,80,10
11,M,1.27179851575966,3,Y,R,0,50
11,M,0.752740137608271,3,W,L,0,50
11,M,0.837645044015517,1,W,L,80,90
11,M,0.823243697983344,2,W,L,34,67
11,M,0.680773668238544,1,W,L,80,90
11,M,0.669819427335824,1,W,L,80,90
11,M,0.852859417720538,2,Y,L,34,33
11,M,0.730069104349241,4,Y,L,34,67
11,M,0.820048973950179,3,W,R,0,50
11,M,0.829719676712557,1,W,R,80,10
11,M,0.613828080400708,2,Y,L,34,33
11,M,0.710063996633835,4,Y,L,34,67
11,M,1.89796292401479,3,Y,L,0,50
11,M,0.862171679234962,4,W,L,34,33
11,M,0.818063575999986,2,Y,R,34,67
11,M,0.788967641137788,2,Y,R,34,67
11,M,0.981435868161498,1,Y,R,80,90
11,M,0.671957756212578,1,W,L,80,90
11,M,0.805394045008143,3,W,L,0,50
11,M,0.903192019950438,1,W,L,80,90
11,M,0.557502628969814,5,W,L,80,10
11,M,0.970292341437016,1,Y,R,80,90
11,M,1.23658834840717,3,Y,R,0,50
11,M,0.736055644023509,5,Y,L,80,90
11,M,0.722151849293368,1,Y,L,80,10
11,M,0.843527326262119,1,W,L,80,90
11,M,0.77234353874519,4,W,L,34,33
11,M,0.976513535437334,4,W,L,34,33
11,M,0.777983054413198,4,W,L,34,33
11,M,0.811226451942275,4,W,R,34,67
11,M,0.690135204158651,1,Y,R,80,90
11,M,0.794520926599944,3,W,R,0,50
11,M,0.874256226901707,1,W,R,80,10
11,G,0.845045218278756,4,W,L,34,33
11,G,1.31433855121213,2,Y,L,34,33
11,G,0.877108734188369,1,Y,R,80,90
11,G,1.10334074452476,2,W,R,34,33
11,G,0.864395937865993,4,Y,R,34,33
11,G,0.92226782441503,2,Y,R,34,67
11,G,1.0934834600248,2,W,L,34,67
11,G,1.0141480635757,2,W,L,34,67
11,G,0.961667517953174,1,W,R,80,10
11,G,0.872160562448698,4,W,R,34,67
11,G,1.13644473154454,3,Y,L,0,50
11,G,0.977044136647237,5,Y,L,80,90
11,G,1.0932782501568,3,W,L,0,50
11,G,0.805620587085286,2,W,L,34,67
11,G,0.736369618123717,1,Y,R,80,90
11,G,0.987510140310405,5,W,L,80,10
11,G,0.714459033140884,2,Y,R,34,67
11,G,0.556238019409648,1,Y,R,80,90
11,G,2.44212510891339,1,W,R,80,10
11,G,1.65429738905732,2,Y,R,34,67
11,G,0.959819427334878,3,W,L,0,50
11,G,0.86975422888645,1,W,R,80,10
11,G,0.660716882492125,1,Y,L,80,10
11,G,1.00387645344381,1,W,R,80,10
11,G,0.903133131028881,2,W,R,34,33
11,G,0.779353123216424,4,Y,L,34,67
11,G,0.970262596521934,3,W,R,0,50
11,G,0.602862422258113,4,W,L,34,33
11,G,0.574846317940683,2,W,L,34,67
11,G,0.869639155123878,3,Y,R,0,50
11,G,0.786273472944231,1,Y,R,80,90
11,G,1.21239491632332,1,Y,R,80,90
11,G,0.829138899738609,5,W,L,80,10
11,G,0.83607066670811,4,Y,R,34,33
11,G,0.956500916383447,5,Y,R,80,10
11,G,0.860542318901935,3,Y,R,0,50
11,G,0.82465943574789,3,W,L,0,50
11,G,1.08986119039764,2,W,L,34,67
11,G,1.30341014932492,3,W,L,0,50
11,G,0.855588438542327,1,W,L,80,90
11,G,1.06030135504625,3,Y,R,0,50
11,G,0.845953489770181,5,Y,R,80,10
11,G,0.919954931947359,1,W,L,80,90
11,G,1.07053270438337,1,Y,R,80,90
11,G,0.802997626415163,2,Y,R,34,67
11,G,0.713717212991469,2,Y,L,34,33
11,G,0.945288285311108,1,W,R,80,10
11,G,1.13673617162021,4,W,L,34,33
11,G,1.62021212030049,3,W,L,0,50
